116.840 	40.371 
116.381 	39.924 
116.840 	40.371 
116.840 	40.371 
117.113 	40.136 
105.056 	35.694 
105.056 	35.694 
107.930 	35.501 
105.729 	35.524 
104.620 	35.575 
104.620 	35.575 
105.056 	35.694 
103.947 	36.325 
105.329 	34.739 
107.616 	35.072 
106.683 	35.536 
106.137 	34.746 
105.056 	35.694 
104.108 	35.847 
102.981 	35.497 
98.901 	39.986 
104.535 	35.003 
101.969 	38.247 
104.620 	35.575 
105.056 	35.694 
107.990 	36.456 
105.249 	35.214 
104.535 	35.003 
107.990 	36.456 
98.901 	39.986 
107.990 	36.456 
105.729 	35.524 
118.311 	40.142 
116.862 	38.309 
115.974 	39.485 
115.500 	38.857 
114.834 	38.037 
114.490 	38.045 
114.419 	40.669 
115.968 	40.460 
115.968 	40.460 
118.157 	40.758 
116.640 	41.203 
114.879 	40.817 
114.690 	38.621 
114.969 	38.741 
114.969 	38.741 
114.690 	38.621 
115.874 	39.327 
114.834 	38.037 
115.564 	37.566 
116.258 	37.688 
113.670 	36.564 
117.740 	41.943 
117.740 	41.943 
117.332 	40.929 
118.680 	41.006 
118.680 	41.006 
117.922 	40.968 
117.922 	40.968 
117.922 	40.968 
117.922 	40.968 
117.922 	40.968 
114.569 	39.841 
117.113 	40.136 
117.113 	40.136 
117.113 	40.136 
117.113 	40.136 
117.113 	40.136 
117.113 	40.136 
117.113 	40.136 
117.113 	40.136 
114.879 	40.817 
114.689 	39.354 
114.689 	39.354 
114.689 	39.354 
114.690 	38.621 
115.500 	38.857 
114.564 	38.140 
114.834 	38.037 
115.500 	38.500 
115.500 	38.500 
115.500 	38.500 
115.500 	38.500 
118.311 	40.142 
118.752 	39.740 
118.752 	39.740 
118.135 	39.828 
117.755 	39.884 
117.402 	40.044 
117.402 	40.044 
117.402 	40.044 
117.402 	40.044 
117.402 	40.044 
114.346 	36.098 
114.353 	35.926 
113.813 	36.069 
114.897 	35.954 
115.198 	36.077 
114.511 	35.582 
114.353 	35.926 
114.683 	35.198 
114.683 	35.198 
114.511 	35.582 
113.599 	34.105 
115.400 	33.728 
113.868 	35.310 
115.400 	33.728 
114.409 	35.040 
112.600 	35.067 
114.195 	35.143 
112.937 	35.089 
113.868 	35.310 
111.475 	33.301 
114.974 	32.751 
124.333 	43.314 
125.673 	43.526 
127.000 	43.000 
126.488 	43.659 
123.311 	44.132 
121.307 	43.599 
123.311 	44.132 
121.307 	43.599 
126.037 	42.680 
126.567 	43.887 
127.000 	43.000 
126.567 	43.887 
125.315 	43.893 
125.315 	43.893 
125.315 	43.893 
125.315 	43.893 
124.121 	42.771 
124.915 	42.101 
124.113 	41.296 
125.352 	41.265 
123.844 	42.296 
121.736 	42.049 
122.113 	41.686 
122.113 	41.686 
122.113 	41.686 
121.736 	42.049 
121.736 	42.049 
121.787 	41.595 
122.823 	41.992 
123.341 	42.745 
123.765 	41.288 
118.950 	42.268 
123.000 	41.500 
113.154 	40.437 
114.689 	39.354 
112.496 	40.525 
116.546 	44.000 
123.000 	41.500 
120.490 	42.050 
116.546 	44.000 
116.546 	44.000 
116.546 	44.000 
116.546 	44.000 
116.546 	44.000 
112.496 	40.525 
112.496 	40.525 
116.546 	44.000 
108.651 	40.718 
108.651 	40.718 
116.546 	44.000 
116.546 	44.000 
116.546 	44.000 
116.546 	44.000 
108.651 	40.718 
116.546 	44.000 
116.546 	44.000 
113.154 	40.437 
116.546 	44.000 
123.000 	41.500 
123.000 	41.500 
118.051 	43.601 
102.806 	36.330 
102.806 	36.330 
102.806 	36.330 
120.741 	37.805 
119.948 	36.788 
119.197 	36.429 
118.110 	36.953 
117.756 	35.910 
119.452 	35.428 
119.452 	35.428 
118.110 	36.953 
118.334 	34.618 
117.727 	36.886 
118.400 	37.050 
119.197 	36.429 
116.577 	35.409 
115.935 	35.605 
119.452 	35.428 
113.169 	37.887 
112.964 	37.071 
111.779 	37.263 
113.697 	37.608 
113.259 	38.719 
112.000 	37.094 
112.569 	37.871 
112.553 	37.426 
112.874 	36.120 
113.594 	40.039 
114.276 	39.764 
113.685 	39.696 
114.229 	39.438 
114.229 	39.438 
114.229 	39.438 
112.964 	37.071 
111.783 	37.143 
112.874 	36.120 
113.431 	36.201 
112.863 	36.837 
112.699 	36.757 
110.182 	36.880 
110.009 	36.584 
109.057 	35.075 
107.813 	34.684 
108.236 	34.530 
110.871 	33.531 
109.879 	33.534 
109.879 	33.534 
108.899 	32.314 
109.757 	38.297 
108.333 	35.123 
108.078 	35.040 
106.853 	34.891 
109.471 	36.594 
104.535 	35.003 
127.000 	43.000 
113.599 	34.105 
112.000 	37.094 
108.604 	34.069 
128.696 	46.587 
118.027 	36.312 
112.000 	37.094 
112.000 	37.094 
112.000 	37.094 
112.000 	37.094 
112.000 	37.094 
112.000 	37.094 
112.000 	37.094 
112.000 	37.094 
112.000 	37.094 
NA	NA
111.663 	40.821 
114.490 	38.045 
114.490 	38.045 
114.490 	38.045 
114.490 	38.045 
