agam	chr2	1000_91500000	0.91	0.915	0.92	0.0021924318497044
agam	chr2	1000_92500000	0.92	0.925	0.93	0.00422035026362068
agam	chr2	1000_93500000	0.93	0.935	0.94	0.00450026503598369
agam	chr2	1000_94500000	0.94	0.945	0.95	0.00423123718216549
agam	chr2	1000_95500000	0.95	0.955	0.96	0.00463250480657454
agam	chr2	1000_96500000	0.96	0.965	0.97	0.00354458713296871
agam	chr2	1000_97500000	0.97	0.975	0.98	0.00212130398187836
agam	chr2	1000_98500000	0.98	0.985	0.99	0.00555803804179657
agam	chr2	1000_99500000	0.99	0.995	1	0.00389301691270699
agam	chr2	1000_100500000	1	1.005	1.01	0.00527130080047883
agam	chr2	1000_101500000	1.01	1.015	1.02	0.00574026086508423
agam	chr2	1000_102500000	1.02	1.025	1.03	0.00527773617899642
agam	chr2	1000_103500000	1.03	1.035	1.04	0.00407514296338536
agam	chr2	1000_104500000	1.04	1.045	1.05	0.00474059981114825
agam	chr2	1000_105500000	1.05	1.055	1.06	0.00582343692276651
agam	chr2	1000_106500000	1.06	1.065	1.07	0.0048537269914049
agam	chr2	1000_107500000	1.07	1.075	1.08	0.00626757481308975
agam	chr2	1000_108500000	1.08	1.085	1.09	0.00972951813772726
agam	chr2	1000_109500000	1.09	1.095	1.1	0.0095924881229767
agam	chr2	1000_110500000	1.1	1.105	1.11	0.00910417353651388
agam	chr3	1000_500000	0	0.005	0.01	0.00573251905634125
agam	chr3	1000_1500000	0.01	0.015	0.02	0.00545783000487976
agam	chr3	1000_2500000	0.02	0.025	0.03	0.00978037214390764
agam	chr3	1000_3500000	0.03	0.035	0.04	0.00632689642258276
agam	chr3	1000_4500000	0.04	0.045	0.05	0.00470793905551385
agam	chr3	1000_5500000	0.05	0.055	0.06	0.00494706417306233
agam	chr3	1000_6500000	0.06	0.065	0.07	0.0078821290264361
agam	chr3	1000_7500000	0.07	0.075	0.08	0.00354855480994948
agam	chr3	1000_8500000	0.08	0.085	0.09	0.00437126714780395
agam	chr3	1000_9500000	0.09	0.095	0.1	0.00333880017931964
agam	chr3	1000_10500000	0.1	0.105	0.11	0.0103987007309477
agam	chr3	1000_11500000	0.11	0.115	0.12	0.00441336323284385
agam	chr3	1000_12500000	0.12	0.125	0.13	0.00302341824565291
agam	chr3	1000_13500000	0.13	0.135	0.14	0.00504006265058725
agam	chr3	1000_14500000	0.14	0.145	0.15	0.00339565408727583
agam	chr3	1000_15500000	0.15	0.155	0.16	0.00187821118734911
agam	chr3	1000_16500000	0.16	0.165	0.17	0.00284366312390208
agam	chr3	1000_17500000	0.17	0.175	0.18	0.00325847891361133
agam	chr3	1000_18500000	0.18	0.185	0.19	0.00352203911500481
agam	chr3	1000_19500000	0.19	0.195	0.2	0.00346276589181645
agam	chr3	1000_20500000	0.2	0.205	0.21	0.0049999020177331
agam	chr3	1000_21500000	0.21	0.215	0.22	0.00335631602160061
agam	chr3	1000_22500000	0.22	0.225	0.23	0.00332834873751664
agam	chr3	1000_23500000	0.23	0.235	0.24	0.00284874368588966
agam	chr3	1000_24500000	0.24	0.245	0.25	0.00364866607425701
agam	chr3	1000_25500000	0.25	0.255	0.26	0.00389500075119738
agam	chr3	1000_26500000	0.26	0.265	0.27	0.00204180528334899
agam	chr3	1000_27500000	0.27	0.275	0.28	0.00201524120209968
agam	chr3	1000_28500000	0.28	0.285	0.29	0.00506420741660439
agam	chr3	1000_29500000	0.29	0.295	0.3	0.00256495800915517
agam	chr3	1000_30500000	0.3	0.305	0.31	0.00436008991143129
agam	chr3	1000_31500000	0.31	0.315	0.32	0.00433618707693737
agam	chr3	1000_32500000	0.32	0.325	0.33	0.00217854498027169
agam	chr3	1000_33500000	0.33	0.335	0.34	0.00225528565943638
agam	chr3	1000_34500000	0.34	0.345	0.35	0.00257134500136812
agam	chr3	1000_35500000	0.35	0.355	0.36	0.00249305596045484
agam	chr3	1000_36500000	0.36	0.365	0.37	0.00605283639308163
agam	chr3	1000_37500000	0.37	0.375	0.38	0.00368790736732294
agam	chr3	1000_38500000	0.38	0.385	0.39	0.00171684286136283
agam	chr3	1000_39500000	0.39	0.395	0.4	0.00126244707445515
agam	chr3	1000_40500000	0.4	0.405	0.41	0.000446799137078643
agam	chr3	1000_41500000	0.41	0.415	0.42	0.00132007516328563
agam	chr3	1000_42500000	0.42	0.425	0.43	0.00291425874237704
agam	chr3	1000_43500000	0.43	0.435	0.44	0.00458890874609069
agam	chr3	1000_44500000	0.44	0.445	0.45	0.00343233090619565
agam	chr3	1000_45500000	0.45	0.455	0.46	0.00472327751408586
agam	chr3	1000_46500000	0.46	0.465	0.47	0.00196008081480602
agam	chr3	1000_47500000	0.47	0.475	0.48	0.00472613230605983
agam	chr3	1000_48500000	0.48	0.485	0.49	0.00467372993813085
agam	chr3	1000_49500000	0.49	0.495	0.5	0.00548352313264549
agam	chr3	1000_50500000	0.5	0.505	0.51	0.00305056296255795
agam	chr3	1000_51500000	0.51	0.515	0.52	0.00495717691073283
agam	chr3	1000_52500000	0.52	0.525	0.53	0.00157105492547178
agam	chr3	1000_53500000	0.53	0.535	0.54	0.00126302771011087
agam	chr3	1000_54500000	0.54	0.545	0.55	0.00150645920877263
agam	chr3	1000_55500000	0.55	0.555	0.56	0.00520065679569923
agam	chr3	1000_56500000	0.56	0.565	0.57	0.00391982292547953
agam	chr3	1000_57500000	0.57	0.575	0.58	0.00309067520910746
agam	chr3	1000_58500000	0.58	0.585	0.59	0.00303643416160203
agam	chr3	1000_59500000	0.59	0.595	0.6	0.00362384389997486
agam	chr3	1000_60500000	0.6	0.605	0.61	0.00204582134663441
agam	chr3	1000_61500000	0.61	0.615	0.62	0.00467339123399835
agam	chr3	1000_62500000	0.62	0.625	0.63	0.0026696175860992
agam	chr3	1000_63500000	0.63	0.635	0.64	0.00521164048685332
agam	chr3	1000_64500000	0.64	0.645	0.65	0.00259602201673634
agam	chr3	1000_65500000	0.65	0.655	0.66	0.00414989980405966
agam	chr3	1000_66500000	0.66	0.665	0.67	0.00237088054122985
agam	chr3	1000_67500000	0.67	0.675	0.68	0.0035675706276744
agam	chr3	1000_68500000	0.68	0.685	0.69	0.00193975856685572
agam	chr3	1000_69500000	0.69	0.695	0.7	0.00215865820906319
agam	chr3	1000_70500000	0.7	0.705	0.71	0.00292945204203512
agam	chr3	1000_71500000	0.71	0.715	0.72	0.00427507517417255
agam	chr3	1000_72500000	0.72	0.725	0.73	0.00279397038903315
agam	chr3	1000_73500000	0.73	0.735	0.74	0.00403682101010766
agam	chr3	1000_74500000	0.74	0.745	0.75	0.00424497889268426
agam	chr3	1000_75500000	0.75	0.755	0.76	0.00153703935330736
agam	chr3	1000_76500000	0.76	0.765	0.77	0.00240112198163208
agam	chr3	1000_77500000	0.77	0.775	0.78	0.0037340679019529
agam	chr3	1000_78500000	0.78	0.785	0.79	0.00333168739253704
agam	chr3	1000_79500000	0.79	0.795	0.8	0.00146145994545412
agam	chr3	1000_80500000	0.8	0.805	0.81	0.0025891995477816
agam	chr3	1000_81500000	0.81	0.815	0.82	0.00205167608949628
agam	chr3	1000_82500000	0.82	0.825	0.83	0.000730536427508485
agam	chr3	1000_83500000	0.83	0.835	0.84	0.00255953874303509
agam	chr3	1000_84500000	0.84	0.845	0.85	0.00385154984962746
agam	chr3	1000_85500000	0.85	0.855	0.86	0.00166177924667846
agam	chr3	1000_86500000	0.86	0.865	0.87	0.00528296189989793
agam	chr3	1000_87500000	0.87	0.875	0.88	0.00522151129300061
agam	chr3	1000_88500000	0.88	0.885	0.89	0.00544553988350029
agam	chr3	1000_89500000	0.89	0.895	0.9	0.006098125974228
agam	chr3	1000_90500000	0.9	0.905	0.91	0.00440078279363652
agam	chr3	1000_91500000	0.91	0.915	0.92	0.00607214252863441
agam	chr3	1000_92500000	0.92	0.925	0.93	0.00520264063418962
agam	chr3	1000_93500000	0.93	0.935	0.94	0.00325673700664417
agam	chr3	1000_94500000	0.94	0.945	0.95	0.00544795919873247
agam	chr3	1000_95500000	0.95	0.955	0.96	0.000985483866675408
amel	chr1	1000_500000	0	0.005	0.01	0.00255870786940079
amel	chr1	1000_1500000	0.01	0.015	0.02	0.00700800048213828
amel	chr1	1000_2500000	0.02	0.025	0.03	0.00212586822558045
amel	chr1	1000_3500000	0.03	0.035	0.04	0.00341396091666541
amel	chr1	1000_4500000	0.04	0.045	0.05	0.0048987057600458
amel	chr1	1000_5500000	0.05	0.055	0.06	0.00362248572418677
amel	chr1	1000_6500000	0.06	0.065	0.07	0.00741245423453014
amel	chr1	1000_7500000	0.07	0.075	0.08	0.00673691823236052
amel	chr1	1000_8500000	0.08	0.085	0.09	0.00299480194663332
amel	chr1	1000_9500000	0.09	0.095	0.1	0.00149709963688961
amel	chr1	1000_10500000	0.1	0.105	0.11	0.00441626614033237
amel	chr1	1000_11500000	0.11	0.115	0.12	0.00218414669057269
amel	chr1	1000_12500000	0.12	0.125	0.13	0.0106075846378689
amel	chr1	1000_13500000	0.13	0.135	0.14	0.00326112308086363
amel	chr1	1000_14500000	0.14	0.145	0.15	0.00458224224435371
amel	chr1	1000_15500000	0.15	0.155	0.16	0.00333525184191891
amel	chr1	1000_16500000	0.16	0.165	0.17	0.00320356782329632
amel	chr1	1000_17500000	0.17	0.175	0.18	0.0086854801042624
amel	chr1	1000_18500000	0.18	0.185	0.19	0.0017482334151964
amel	chr1	1000_19500000	0.19	0.195	0.2	0.00177902999804131
amel	chr1	1000_20500000	0.2	0.205	0.21	0.00727751578249537
amel	chr1	1000_21500000	0.21	0.215	0.22	0.00490189992617258
amel	chr1	1000_22500000	0.22	0.225	0.23	0.00555459462717151
amel	chr1	1000_23500000	0.23	0.235	0.24	0.00268466649590936
amel	chr1	1000_24500000	0.24	0.245	0.25	0.00295948531738259
amel	chr1	1000_25500000	0.25	0.255	0.26	0.00259824320863028
amel	chr1	1000_26500000	0.26	0.265	0.27	0.00691759955402209
amel	chr1	1000_27500000	0.27	0.275	0.28	0.00556881770652845
amel	chr1	1000_28500000	0.28	0.285	0.29	0.00465600940169652
amel	chr1	1000_29500000	0.29	0.295	0.3	0.000961444004158443
amel	chr10	1000_500000	0	0.005	0.01	0.000821804703861626
amel	chr10	1000_1500000	0.01	0.015	0.02	0.00054077835199108
amel	chr10	1000_2500000	0.02	0.025	0.03	0.00151427581323168
amel	chr10	1000_3500000	0.03	0.035	0.04	0.00224290729384822
amel	chr10	1000_4500000	0.04	0.045	0.05	0.0033966039384671
amel	chr10	1000_5500000	0.05	0.055	0.06	0.00395944011691853
amel	chr10	1000_6500000	0.06	0.065	0.07	0.0079943951424568
amel	chr10	1000_7500000	0.07	0.075	0.08	0.00718060598755481
amel	chr10	1000_8500000	0.08	0.085	0.09	0.00546811107260701
amel	chr10	1000_9500000	0.09	0.095	0.1	0.00938120564704464
amel	chr10	1000_10500000	0.1	0.105	0.11	0.00682816290247247
amel	chr10	1000_11500000	0.11	0.115	0.12	0.00551614409907942
amel	chr10	1000_12500000	0.12	0.125	0.13	0.00529074445164304
amel	chr11	1000_500000	0	0.005	0.01	0.00585141100781968
amel	chr11	1000_1500000	0.01	0.015	0.02	0.00352654020581278
amel	chr11	1000_2500000	0.02	0.025	0.03	0.00517937050820388
amel	chr11	1000_3500000	0.03	0.035	0.04	0.00172912868572117
amel	chr11	1000_4500000	0.04	0.045	0.05	0.000982778623193865
amel	chr11	1000_5500000	0.05	0.055	0.06	0.00231022585165208
amel	chr11	1000_6500000	0.06	0.065	0.07	0.00318289614440042
amel	chr11	1000_7500000	0.07	0.075	0.08	0.00146473610462401
amel	chr11	1000_8500000	0.08	0.085	0.09	0.00671498094047099
amel	chr11	1000_9500000	0.09	0.095	0.1	0.00420346235554685
amel	chr11	1000_10500000	0.1	0.105	0.11	0.00546835214174866
amel	chr11	1000_11500000	0.11	0.115	0.12	0.0065213421524461
amel	chr11	1000_12500000	0.12	0.125	0.13	0.00716403248406684
amel	chr11	1000_13500000	0.13	0.135	0.14	0.0150111343809796
amel	chr11	1000_14500000	0.14	0.145	0.15	0.0128695966611924
amel	chr12	1000_500000	0	0.005	0.01	0.000851395940998328
amel	chr12	1000_1500000	0.01	0.015	0.02	0.0040887737114101
amel	chr12	1000_2500000	0.02	0.025	0.03	0.00178704554700095
amel	chr12	1000_3500000	0.03	0.035	0.04	0.00225568395835531
amel	chr12	1000_4500000	0.04	0.045	0.05	0.00240852179415709
amel	chr12	1000_5500000	0.05	0.055	0.06	0.00360356179656778
amel	chr12	1000_6500000	0.06	0.065	0.07	0.00175558602401651
amel	chr12	1000_7500000	0.07	0.075	0.08	0.0024711395036989
amel	chr12	1000_8500000	0.08	0.085	0.09	0.00958008768890027
amel	chr12	1000_9500000	0.09	0.095	0.1	0.00358988112277953
amel	chr12	1000_10500000	0.1	0.105	0.11	0.00281502463425291
amel	chr12	1000_11500000	0.11	0.115	0.12	0.00504581820373356
amel	chr13	1000_500000	0	0.005	0.01	0.00202823522321496
amel	chr13	1000_1500000	0.01	0.015	0.02	0.00793370598604812
amel	chr13	1000_2500000	0.02	0.025	0.03	0.00445423453014118
amel	chr13	1000_3500000	0.03	0.035	0.04	0.00375977460035256
amel	chr13	1000_4500000	0.04	0.045	0.05	0.00333850627533109
amel	chr13	1000_5500000	0.05	0.055	0.06	0.00328697774630486
amel	chr13	1000_6500000	0.06	0.065	0.07	0.000799807144686685
amel	chr13	1000_7500000	0.07	0.075	0.08	0.00161618779286134
amel	chr13	1000_8500000	0.08	0.085	0.09	0.00172117340404695
amel	chr13	1000_9500000	0.09	0.095	0.1	0.0046754154675988
amel	chr13	1000_10500000	0.1	0.105	0.11	0.000510885778427325
amel	chr14	1000_500000	0	0.005	0.01	0.00287697940365521
amel	chr14	1000_1500000	0.01	0.015	0.02	0.00210808937638426
amel	chr14	1000_2500000	0.02	0.025	0.03	0.00407430956291151
amel	chr14	1000_3500000	0.03	0.035	0.04	0.000506787603019391
amel	chr14	1000_4500000	0.04	0.045	0.05	0.0066837624866282
amel	chr14	1000_5500000	0.05	0.055	0.06	0.00485790480782269
amel	chr14	1000_6500000	0.06	0.065	0.07	0.00671799430474153
amel	chr14	1000_7500000	0.07	0.075	0.08	0.00752449111810881
amel	chr14	1000_8500000	0.08	0.085	0.09	0.00872158020822347
amel	chr14	1000_9500000	0.09	0.095	0.1	0.00535408536860978
amel	chr14	1000_10500000	0.1	0.105	0.11	0.00343921290925253
amel	chr15	1000_500000	0	0.005	0.01	0.00246547437887029
amel	chr15	1000_1500000	0.01	0.015	0.02	0.0044733392596164
amel	chr15	1000_2500000	0.02	0.025	0.03	0.00532654321917705
amel	chr15	1000_3500000	0.03	0.035	0.04	0.00794618131412816
amel	chr15	1000_4500000	0.04	0.045	0.05	0.00440210332826084
amel	chr15	1000_5500000	0.05	0.055	0.06	0.00534667249250426
amel	chr15	1000_6500000	0.06	0.065	0.07	0.00731584577601663
amel	chr15	1000_7500000	0.07	0.075	0.08	0.0071856081722439
amel	chr15	1000_8500000	0.08	0.085	0.09	0.00862876858869084
amel	chr15	1000_9500000	0.09	0.095	0.1	0.00604438685570505
amel	chr15	1000_10500000	0.1	0.105	0.11	5.22517364511609e-05
amel	chr16	1000_500000	0	0.005	0.01	0.0020022600232029
amel	chr16	1000_1500000	0.01	0.015	0.02	0.00625682903677811
amel	chr16	1000_2500000	0.02	0.025	0.03	0.00120612918292628
amel	chr16	1000_3500000	0.03	0.035	0.04	0.00566265386991306
amel	chr16	1000_4500000	0.04	0.045	0.05	0.00850720947401727
amel	chr16	1000_5500000	0.05	0.055	0.06	0.00178059694746199
amel	chr16	1000_6500000	0.06	0.065	0.07	0.0047412876105528
amel	chr16	1000_7500000	0.07	0.075	0.08	8.12403007337542e-05
amel	chr2	1000_500000	0	0.005	0.01	0.00243455726145455
amel	chr2	1000_1500000	0.01	0.015	0.02	0.00190878546353076
amel	chr2	1000_2500000	0.02	0.025	0.03	0.0028462430880957
amel	chr2	1000_3500000	0.03	0.035	0.04	0.00339925569902518
amel	chr2	1000_4500000	0.04	0.045	0.05	0.00382739449458348
amel	chr2	1000_5500000	0.05	0.055	0.06	0.0054998719320185
amel	chr2	1000_6500000	0.06	0.065	0.07	0.000523421373792771
amel	chr2	1000_7500000	0.07	0.075	0.08	0.00237410917418752
amel	chr2	1000_8500000	0.08	0.085	0.09	0.000313992556990252
amel	chr2	1000_9500000	0.09	0.095	0.1	0.00859833360955839
amel	chr2	1000_10500000	0.1	0.105	0.11	0.00545063355983788
amel	chr2	1000_11500000	0.11	0.115	0.12	0.00361230055295234
amel	chr2	1000_12500000	0.12	0.125	0.13	0.00481806813216616
amel	chr2	1000_13500000	0.13	0.135	0.14	0.00577438941706468
amel	chr2	1000_14500000	0.14	0.145	0.15	0.0104819876150728
amel	chr2	1000_15500000	0.15	0.155	0.16	0.00778189269409833
amel	chr3	1000_500000	0	0.005	0.01	0.00307803106778563
amel	chr3	1000_1500000	0.01	0.015	0.02	0.00582242244353709
amel	chr3	1000_2500000	0.02	0.025	0.03	0.00567163369543927
amel	chr3	1000_3500000	0.03	0.035	0.04	0.00465534646155701
amel	chr3	1000_4500000	0.04	0.045	0.05	0.00666303054044688
amel	chr3	1000_5500000	0.05	0.055	0.06	0.00515050247849211
amel	chr3	1000_6500000	0.06	0.065	0.07	0.00206511880188637
amel	chr3	1000_7500000	0.07	0.075	0.08	0.00577806572147474
amel	chr3	1000_8500000	0.08	0.085	0.09	0.00254538879932501
amel	chr3	1000_9500000	0.09	0.095	0.1	0.00512350273462808
amel	chr3	1000_10500000	0.1	0.105	0.11	0.00401030570580525
amel	chr3	1000_11500000	0.11	0.115	0.12	0.004600623766404
amel	chr3	1000_12500000	0.12	0.125	0.13	0.00475876512332193
amel	chr3	1000_13500000	0.13	0.135	0.14	0.00118129906133703
amel	chr4	1000_500000	0	0.005	0.01	0.0032660047309819
amel	chr4	1000_1500000	0.01	0.015	0.02	0.00207235087613566
amel	chr4	1000_2500000	0.02	0.025	0.03	0.00500549938979374
amel	chr4	1000_3500000	0.03	0.035	0.04	0.00596712419580841
amel	chr4	1000_4500000	0.04	0.045	0.05	0.0063924304289524
amel	chr4	1000_5500000	0.05	0.055	0.06	0.00264838559009206
amel	chr4	1000_6500000	0.06	0.065	0.07	0.00357993702068675
amel	chr4	1000_7500000	0.07	0.075	0.08	0.00223525334860105
amel	chr4	1000_8500000	0.08	0.085	0.09	0.00316373114763978
amel	chr4	1000_9500000	0.09	0.095	0.1	0.0114638019617001
amel	chr4	1000_10500000	0.1	0.105	0.11	0.00595754169742809
amel	chr4	1000_11500000	0.11	0.115	0.12	0.00565415618267014
amel	chr4	1000_12500000	0.12	0.125	0.13	0.00773313646020099
amel	chr5	1000_500000	0	0.005	0.01	0.000579469949224812
amel	chr5	1000_1500000	0.01	0.015	0.02	0.00234355366048425
amel	chr5	1000_2500000	0.02	0.025	0.03	0.0020775941299664
amel	chr5	1000_3500000	0.03	0.035	0.04	0.00150324690000151
amel	chr5	1000_4500000	0.04	0.045	0.05	0.00464052070934595
amel	chr5	1000_5500000	0.05	0.055	0.06	0.00404586340419762
amel	chr5	1000_6500000	0.06	0.065	0.07	0.00515285290262313
amel	chr5	1000_7500000	0.07	0.075	0.08	0.00915279263533772
amel	chr5	1000_8500000	0.08	0.085	0.09	0.0023327055491103
amel	chr5	1000_9500000	0.09	0.095	0.1	0.00495571861204442
amel	chr5	1000_10500000	0.1	0.105	0.11	0.00713389884136144
amel	chr5	1000_11500000	0.11	0.115	0.12	0.011306805683205
amel	chr5	1000_12500000	0.12	0.125	0.13	0.00450763134501514
amel	chr5	1000_13500000	0.13	0.135	0.14	0.0100581277967787
amel	chr5	1000_14500000	0.14	0.145	0.15	0.00420719892724232
amel	chr6	1000_500000	0	0.005	0.01	0.00321194497596842
amel	chr6	1000_1500000	0.01	0.015	0.02	0.00271684922631872
amel	chr6	1000_2500000	0.02	0.025	0.03	0.000869958264904853
amel	chr6	1000_3500000	0.03	0.035	0.04	0.00304193096382456
amel	chr6	1000_4500000	0.04	0.045	0.05	0.00548052613340164
amel	chr6	1000_5500000	0.05	0.055	0.06	0.00165831462536349
amel	chr6	1000_6500000	0.06	0.065	0.07	0.00824221422006599
amel	chr6	1000_7500000	0.07	0.075	0.08	0.00409751246779467
amel	chr6	1000_8500000	0.08	0.085	0.09	0.00207397809284175
amel	chr6	1000_9500000	0.09	0.095	0.1	0.00441240903406608
amel	chr6	1000_10500000	0.1	0.105	0.11	0.00138439981317142
amel	chr6	1000_11500000	0.11	0.115	0.12	0.00118527670217414
amel	chr6	1000_12500000	0.12	0.125	0.13	0.00316999894532251
amel	chr6	1000_13500000	0.13	0.135	0.14	0.00136625936026277
amel	chr6	1000_14500000	0.14	0.145	0.15	0.00272872188154465
amel	chr6	1000_15500000	0.15	0.155	0.16	0.00468065872142954
amel	chr6	1000_16500000	0.16	0.165	0.17	0.0101798677133085
amel	chr6	1000_17500000	0.17	0.175	0.18	0.00316794985761854
amel	chr6	1000_18500000	0.18	0.185	0.19	0.00141320757559778
amel	chr7	1000_500000	0	0.005	0.01	0.00293061728767082
amel	chr7	1000_1500000	0.01	0.015	0.02	0.00349405613897636
amel	chr7	1000_2500000	0.02	0.025	0.03	0.00645968871947085
amel	chr7	1000_3500000	0.03	0.035	0.04	0.00326287083214054
amel	chr7	1000_4500000	0.04	0.045	0.05	0.00286721610341866
amel	chr7	1000_5500000	0.05	0.055	0.06	0.00240165132362026
